date,state,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-06-09,AK,578,11,66890,12.5714,0.142857,1526.71,0.0082343,0.0082343,2.81021,1.87347,4.21531,0.969484,37.9674,25.3116,56.951,608.559,405.706,912.838,0.000831881,0.000554588,0.00124782,3014.17,2009.44,4521.25,0.00412027,0.00274685,0.00618041
2020-06-10,AK,598,11,67720,12.8571,0.142857,1362.57,0.00943594,0.00943594,2.86218,1.90812,4.29327,1.02002,38.6232,25.7488,57.9348,608.552,405.701,912.828,0.000831873,0.000554582,0.00124781,3052.79,2035.19,4579.18,0.00417307,0.00278205,0.00625961
2020-06-11,AK,616,11,69011,14,0.142857,1273.43,0.0109939,0.0109939,2.92516,1.95011,4.38775,1.09139,40.1502,26.7668,60.2252,609.069,406.046,913.603,0.000832579,0.000555053,0.00124887,3092.94,2061.96,4639.41,0.00422796,0.00281864,0.00634193
2020-06-12,AK,630,12,70880,14.4286,0.285714,1412.86,0.0102123,0.0102123,2.88646,1.9243,4.32969,1.17383,42.6016,28.401,63.9023,609.703,406.469,914.555,0.000833446,0.000555631,0.00125017,3135.54,2090.36,4703.31,0.00428619,0.00285746,0.00642929
2020-06-13,AK,656,12,71803,16.4286,0.285714,1128.86,0.0145533,0.0145533,3.05207,2.03471,4.5781,1.26671,46.0558,30.7038,69.0837,613.312,408.874,919.968,0.000838379,0.000558919,0.00125757,3181.6,2121.06,4772.4,0.00434915,0.00289943,0.00652372
2020-06-14,AK,665,12,73467,16.5714,0.285714,1223.29,0.0135467,0.0135467,3.00916,2.00611,4.51374,1.37376,51.5246,34.3498,77.287,621.338,414.226,932.008,0.000849351,0.000566234,0.00127403,3233.12,2155.41,4849.68,0.00441958,0.00294639,0.00662937
2020-06-15,AK,668,12,74437,14.4286,0.285714,1217.86,0.0118475,0.0118475,2.93833,1.95889,4.40749,1.4813,57.3646,38.2431,86.0469,634.439,422.959,951.658,0.000867259,0.000578172,0.00130089,3290.49,2193.66,4935.73,0.004498,0.00299866,0.00674699
2020-06-16,AK,681,12,76215,14.7143,0.142857,1332.14,0.0110456,0.0110456,2.90084,1.93389,4.35126,1.57099,64.6744,43.1163,97.0116,655.243,436.828,982.864,0.000895697,0.000597131,0.00134355,3355.16,2236.77,5032.74,0.0045864,0.0030576,0.00687961
2020-06-17,AK,701,12,77709,14.7143,0.142857,1427,0.0103113,0.0103113,2.86544,1.91029,4.29816,1.63609,74.3239,49.5493,111.486,686.104,457.403,1029.16,0.000937884,0.000625256,0.00140683,3429.48,2286.32,5144.23,0.004688,0.00312533,0.007032
2020-06-18,AK,713,12,81185,13.8571,0.142857,1739.14,0.0079678,0.0079678,2.75646,1.83764,4.13469,1.66336,83.0598,55.3732,124.59,727.761,485.174,1091.64,0.000994827,0.000663218,0.00149224,3512.54,2341.7,5268.82,0.00480154,0.00320103,0.00720231
2020-06-19,AK,729,12,83631,14.1429,0,1821.57,0.0077641,0.0077641,2.74253,1.82836,4.1138,1.6496,91.2443,60.8295,136.866,779.482,519.655,1169.22,0.00106553,0.000710353,0.00159829,3603.79,2402.53,5405.68,0.00492627,0.00328418,0.00738941
2020-06-20,AK,750,12,86918,13.4286,0,2159.29,0.00621899,0.00621899,2.66084,1.7739,3.99126,1.59984,96.4043,64.2695,144.606,837.078,558.052,1255.62,0.00114426,0.000762841,0.00171639,3700.19,2466.8,5550.29,0.00505805,0.00337203,0.00758708
2020-06-21,AK,761,12,88051,13.7143,0,2083.43,0.00658256,0.00658256,2.67611,1.78407,4.01416,1.51553,100.113,66.7417,150.169,898.977,599.318,1348.47,0.00122888,0.00081925,0.00184331,3800.31,2533.54,5700.46,0.0051949,0.00346327,0.00779235
2020-06-22,AK,767,12,90824,14.1429,0,2341,0.00604137,0.00604137,2.64414,1.76276,3.96621,1.42087,103.227,68.818,154.841,964.935,643.29,1447.4,0.00131904,0.000879359,0.00197856,3903.53,2602.35,5855.3,0.00533601,0.00355734,0.00800402
2020-06-23,AK,783,12,92947,14.5714,0,2390.29,0.0060961,0.0060961,2.6435,1.76233,3.96524,1.33366,104.867,69.9111,157.3,1032.2,688.133,1548.3,0.00141099,0.000940658,0.00211648,4008.4,2672.27,6012.6,0.00547936,0.00365291,0.00821904
2020-06-24,AK,797,12,96096,13.7143,0,2626.71,0.00522108,0.00522108,2.59227,1.72818,3.88841,1.26922,105.338,70.2252,158.007,1099.57,733.047,1649.36,0.00150308,0.00100205,0.00225462,4113.74,2742.49,6170.61,0.00562335,0.0037489,0.00843503
2020-06-25,AK,821,12,99452,15.4286,0,2609.57,0.0059123,0.0059123,2.62683,1.75122,3.94025,1.23513,109.98,73.3199,164.97,1170.93,780.618,1756.39,0.00160062,0.00106708,0.00240093,4223.72,2815.81,6335.58,0.00577369,0.00384913,0.00866054
2020-06-26,AK,839,14,101792,15.7143,0.285714,2594.43,0.00605694,0.00605694,2.63102,1.75402,3.94654,1.23658,116.171,77.4475,174.257,1246.95,831.299,1870.42,0.00170454,0.00113636,0.00255681,4339.89,2893.26,6509.83,0.0059325,0.003955,0.00889874
2020-06-27,AK,858,14,105581,15.4286,0.285714,2666.14,0.00578685,0.00578685,2.61348,1.74232,3.92022,1.26091,126.913,84.6088,190.37,1331.26,887.507,1996.89,0.00181979,0.00121319,0.00272969,4466.8,2977.87,6700.2,0.00610598,0.00407066,0.00915897
2020-06-28,AK,887,14,108300,18,0.285714,2892.71,0.00622253,0.00622253,2.63275,1.75517,3.94913,1.30063,137.307,91.5382,205.961,1422.51,948.341,2133.77,0.00194453,0.00129635,0.0029168,4604.11,3069.41,6906.16,0.00629368,0.00419579,0.00944052
2020-06-29,AK,908,14,108709,20.1429,0.285714,2555,0.0078837,0.0078837,2.70843,1.80562,4.06265,1.32865,147.373,98.2485,221.059,1518.36,1012.24,2277.54,0.00207555,0.0013837,0.00311333,4751.48,3167.65,7127.22,0.00649513,0.00433009,0.0097427
2020-06-30,AK,944,14,112185,23,0.285714,2748.29,0.00836885,0.00836885,2.72604,1.81736,4.08906,1.34126,157.583,105.056,236.375,1618.58,1079.05,2427.87,0.00221255,0.00147503,0.00331882,4909.06,3272.71,7363.6,0.00671054,0.0044737,0.0100658
2020-07-01,AK,982,14,114400,26.4286,0.285714,2614.86,0.0101071,0.0101071,2.79369,1.86246,4.19053,1.33386,166.412,110.941,249.618,1720.32,1146.88,2580.47,0.00235162,0.00156775,0.00352743,5075.48,3383.65,7613.21,0.00693802,0.00462535,0.010407
2020-07-02,AK,1020,14,115909,28.4286,0.285714,2351,0.0120921,0.0120921,2.86359,1.90906,4.29539,1.30884,169.682,113.121,254.523,1815.67,1210.45,2723.51,0.00248197,0.00165465,0.00372296,5245.16,3496.77,7867.74,0.00716997,0.00477998,0.010755
2020-07-03,AK,1065,15,120208,32.2857,0.142857,2630.86,0.0122719,0.0122719,2.86546,1.91031,4.29819,1.26748,171.446,114.297,257.168,1904.06,1269.37,2856.09,0.00260279,0.00173519,0.00390419,5416.6,3611.07,8124.91,0.00740433,0.00493622,0.0111065
2020-07-04,AK,1114,16,122732,36.5714,0.285714,2450.14,0.0149262,0.0149262,2.94953,1.96635,4.4243,1.22158,173.563,115.709,260.345,1986.38,1324.25,2979.57,0.00271532,0.00181021,0.00407298,5590.17,3726.78,8385.25,0.00764159,0.00509439,0.0114624
2020-07-05,AK,1141,16,123753,36.2857,0.285714,2207.57,0.0164369,0.0164369,2.99129,1.99419,4.48693,1.17872,178.726,119.151,268.089,2068.7,1379.13,3103.05,0.00282785,0.00188523,0.00424178,5768.89,3845.93,8653.34,0.0078859,0.00525727,0.0118289
2020-07-06,AK,1168,16,123753,37.1429,0.285714,2149.14,0.0172826,0.0172826,3.01126,2.0075,4.51689,1.1592,184.642,123.095,276.963,2153.23,1435.49,3229.84,0.0029434,0.00196227,0.0044151,5953.54,3969.02,8930.3,0.0081383,0.00542554,0.0122075
2020-07-07,AK,1186,17,131420,34.5714,0.428571,2747.86,0.0125812,0.0125812,2.85841,1.90561,4.28762,1.16013,188.608,125.739,282.913,2238.61,1492.41,3357.92,0.00306011,0.00204008,0.00459017,6142.14,4094.76,9213.22,0.00839613,0.00559742,0.0125942
2020-07-08,AK,1226,17,133401,34.8571,0.428571,2714.43,0.0128414,0.0128414,2.86284,1.90856,4.29426,1.17532,194.159,129.439,291.238,2327.9,1551.94,3491.85,0.00318217,0.00212145,0.00477326,6336.3,4224.2,9504.45,0.00866153,0.00577436,0.0129923
2020-07-09,AK,1273,17,135744,36.1429,0.428571,2833.57,0.0127552,0.0127552,2.8556,1.90373,4.2834,1.1983,208.33,138.887,312.495,2430.9,1620.6,3646.34,0.00332296,0.00221531,0.00498444,6544.63,4363.09,9816.95,0.00894632,0.00596421,0.0134195
2020-07-10,AK,1323,17,141931,36.8571,0.285714,3103.29,0.0118768,0.0118768,2.82146,1.88098,4.23219,1.22568,224.329,149.553,336.493,2545.24,1696.83,3817.87,0.00347927,0.00231951,0.00521891,6768.96,4512.64,10153.4,0.00925297,0.00616864,0.0138794
2020-07-11,AK,1386,17,143376,38.8571,0.142857,2949.14,0.0131757,0.0131757,2.86089,1.90726,4.29134,1.25009,237.09,158.06,355.635,2666.16,1777.44,3999.24,0.00364456,0.00242971,0.00546685,7006.05,4670.7,10509.1,0.00957706,0.00638471,0.0143656
2020-07-12,AK,1478,17,145475,48.1429,0.142857,3103.14,0.0155142,0.0155142,2.92952,1.95302,4.39428,1.26904,244.251,162.834,366.377,2783.5,1855.67,4175.25,0.00380496,0.00253664,0.00570744,7250.3,4833.53,10875.5,0.00991094,0.0066073,0.0148664
2020-07-13,AK,1537,17,146590,52.7143,0.142857,3262.43,0.016158,0.016158,2.94392,1.96261,4.41587,1.27158,252.641,168.427,378.961,2898.83,1932.56,4348.25,0.00396262,0.00264175,0.00594393,7502.94,5001.96,11254.4,0.0102563,0.00683753,0.0153844
2020-07-14,AK,1580,17,149473,56.2857,0,2579,0.0218246,0.0218246,3.09161,2.06108,4.63742,1.26076,267.157,178.105,400.736,3018.62,2012.41,4527.93,0.00412636,0.00275091,0.00618954,7770.1,5180.07,11655.1,0.0106215,0.007081,0.0159322
2020-07-15,AK,1631,17,156093,57.8571,0,3241.71,0.0178477,0.0178477,2.98232,1.98821,4.47348,1.23815,283.813,189.209,425.719,3144.85,2096.57,4717.27,0.00429891,0.00286594,0.00644837,8053.91,5369.28,12080.9,0.0110095,0.00733964,0.0165142
2020-07-16,AK,1695,17,163022,60.2857,0,3896.86,0.0154703,0.0154703,2.88074,1.92049,4.32111,1.20515,288.792,192.528,433.188,3267.23,2178.15,4900.84,0.0044662,0.00297747,0.0066993,8342.7,5561.8,12514.1,0.0114042,0.00760282,0.0171063
2020-07-17,AK,1737,17,165414,59.1429,0,3354.71,0.0176298,0.0176298,2.96682,1.97788,4.45024,1.15928,288.075,192.05,432.112,3385.62,2257.08,5078.43,0.00462804,0.00308536,0.00694206,8630.78,5753.85,12946.2,0.011798,0.00786534,0.017697
2020-07-18,AK,1799,18,168363,59,0.142857,3569.57,0.0165286,0.0165286,2.93162,1.95441,4.39743,1.10697,284.431,189.62,426.646,3498.61,2332.4,5247.91,0.00478249,0.00318833,0.00717373,8915.21,5943.47,13372.8,0.0121868,0.00812455,0.0182802
2020-07-19,AK,1882,18,173010,57.7143,0.142857,3933.57,0.0146722,0.0146722,2.8403,1.89353,4.26045,1.04712,284.258,189.506,426.388,3609.3,2406.2,5413.95,0.00493381,0.0032892,0.00740071,9199.47,6132.98,13799.2,0.0125754,0.0083836,0.0188631
2020-07-20,AK,1955,18,175586,59.7143,0.142857,4142.29,0.0144158,0.0144158,2.80555,1.87037,4.20833,0.98607,278.164,185.443,417.246,3708.74,2472.49,5563.11,0.00506974,0.00337982,0.0076046,9477.63,6318.42,14216.4,0.0129556,0.00863709,0.0194335
2020-07-21,AK,2045,18,178626,66.4286,0.142857,4164.71,0.0159503,0.0159503,2.84273,1.89515,4.26409,0.923143,264.589,176.393,396.884,3788.69,2525.79,5683.03,0.00517902,0.00345268,0.00776853,9742.22,6494.81,14613.3,0.0133173,0.00887822,0.019976
2020-07-22,AK,2139,19,185333,72.5714,0.285714,4177.14,0.0173735,0.0173735,2.87558,1.91706,4.31338,0.863432,243.767,162.512,365.651,3843.85,2562.56,5765.77,0.00525442,0.00350295,0.00788163,9985.99,6657.33,14979,0.0136505,0.00910036,0.0204758
2020-07-23,AK,2203,19,189509,72.5714,0.285714,3783.86,0.0191792,0.0191792,2.96371,1.97581,4.44556,0.810709,224.912,149.941,337.368,3874.6,2583.07,5811.9,0.00529646,0.00353097,0.00794469,10210.9,6807.27,15316.4,0.013958,0.00930533,0.020937
2020-07-24,AK,2260,19,200572,74.7143,0.285714,5022.57,0.0148757,0.0148757,2.72012,1.81341,4.08018,0.77489,210.047,140.032,315.071,3876.32,2584.21,5814.47,0.00529881,0.00353254,0.00794821,10420.9,6947.3,15631.4,0.0142451,0.00949675,0.0213677
2020-07-25,AK,2348,20,205066,78.4286,0.285714,5243.29,0.0149579,0.0149579,2.70076,1.80051,4.05115,0.75788,196.899,131.266,295.348,3848.89,2565.92,5773.33,0.00526131,0.00350754,0.00789197,10617.8,7078.57,15926.8,0.0145143,0.00967619,0.0217714
2020-07-26,AK,2533,20,207264,93,0.285714,4893.43,0.0190051,0.0190051,2.8293,1.8862,4.24395,0.763537,183.877,122.584,275.815,3795.67,2530.45,5693.51,0.00518857,0.00345905,0.00778286,10801.7,7201.15,16202.6,0.0147656,0.00984375,0.0221484
2020-07-27,AK,2627,21,207264,96,0.428571,4525.43,0.0212135,0.0212135,2.91171,1.94114,4.36757,0.792294,177.796,118.531,266.694,3729.22,2486.15,5593.83,0.00509773,0.00339849,0.00764659,10979.5,7319.68,16469.3,0.0150087,0.0100058,0.022513
2020-07-28,AK,2735,22,213875,98.5714,0.571429,5035.57,0.019575,0.019575,2.82196,1.88131,4.23294,0.843917,179.281,119.521,268.922,3655.86,2437.24,5483.79,0.00499745,0.00333163,0.00749617,11158.8,7439.2,16738.2,0.0152537,0.0101692,0.0228806
2020-07-29,AK,2803,22,223664,94.8571,0.428571,5475.86,0.0173228,0.0173228,2.72846,1.81897,4.09269,0.914207,186.058,124.039,279.087,3574.76,2383.17,5362.14,0.00488659,0.00325773,0.00732988,11344.9,7563.24,17017.3,0.0155081,0.0103387,0.0232621
2020-07-30,AK,2887,23,225057,97.7143,0.571429,5078.29,0.0192416,0.0192416,2.80214,1.8681,4.20321,0.993955,195.334,130.222,293.001,3486.28,2324.19,5229.42,0.00476564,0.00317709,0.00714846,11540.2,7693.46,17310.3,0.0157751,0.0105167,0.0236626
2020-07-31,AK,2993,23,233106,104.714,0.571429,4647.71,0.0225303,0.0225303,2.91121,1.9408,4.36681,1.06848,202.317,134.878,303.476,3399.81,2266.54,5099.71,0.00464743,0.00309829,0.00697115,11742.5,7828.34,17613.8,0.0160517,0.0107011,0.0240775
2020-08-01,AK,3137,24,238633,112.714,0.571429,4795.29,0.0235052,0.0235052,2.91364,1.94242,4.37045,1.12453,213.334,142.223,320.001,3325.07,2216.71,4987.6,0.00454526,0.00303018,0.0068179,11955.8,7970.56,17933.8,0.0163433,0.0108955,0.0245149
2020-08-02,AK,3273,24,243090,105.714,0.571429,5118,0.0206554,0.0206554,2.81872,1.87915,4.22808,1.15996,224.673,149.782,337.01,3265.31,2176.87,4897.96,0.00446358,0.00297572,0.00669537,12180.5,8120.35,18270.8,0.0166504,0.0111003,0.0249756
2020-08-03,AK,3331,25,245807,100.571,0.571429,5506.14,0.0182653,0.0182653,2.72943,1.81962,4.09415,1.16901,232.764,155.176,349.146,3213.81,2142.54,4820.72,0.00439319,0.00292879,0.00658978,12413.3,8275.52,18619.9,0.0169686,0.0113124,0.0254529
2020-08-04,AK,3392,25,252649,93.8571,0.428571,5539.14,0.0169443,0.0169443,2.69192,1.79461,4.03787,1.15439,232.349,154.899,348.524,3168,2112,4752,0.00433056,0.00288704,0.00649584,12645.6,8430.42,18968.4,0.0172862,0.0115241,0.0259293
2020-08-05,AK,3447,25,257279,92,0.428571,4802.14,0.0191581,0.0191581,2.8001,1.86673,4.20015,1.11712,229.382,152.921,344.072,3132.79,2088.53,4699.19,0.00428243,0.00285495,0.00642365,12875,8583.34,19312.5,0.0175998,0.0117332,0.0263996
2020-08-06,AK,3487,25,261572,85.7143,0.285714,5216.43,0.0164316,0.0164316,2.69676,1.79784,4.04513,1.06738,225.156,150.104,337.734,3114.18,2076.12,4671.27,0.00425699,0.00283799,0.00638548,13100.2,8733.45,19650.3,0.0179075,0.0119384,0.0268613
2020-08-07,AK,3542,25,268851,78.4286,0.285714,5106.43,0.0153588,0.0153588,2.67529,1.78353,4.01293,1.01458,224.211,149.474,336.317,3113.48,2075.65,4670.22,0.00425603,0.00283735,0.00638405,13324.4,8882.92,19986.6,0.018214,0.0121427,0.027321
2020-08-08,AK,3621,26,273593,69.1429,0.285714,4994.29,0.0138444,0.0138444,2.6417,1.76113,3.96255,0.973169,218.557,145.705,327.835,3121.99,2081.33,4682.98,0.00426766,0.00284511,0.0064015,13542.9,9028.62,20314.4,0.0185128,0.0123419,0.0277692
2020-08-09,AK,3718,26,277919,63.5714,0.285714,4975.57,0.0127767,0.0127767,2.61112,1.74074,3.91667,0.941173,210.28,140.187,315.42,3135.37,2090.25,4703.05,0.00428596,0.0028573,0.00642893,13753.2,9168.81,20629.8,0.0188002,0.0125335,0.0282004
2020-08-10,AK,3786,26,280343,65,0.142857,4933.71,0.0131747,0.0131747,2.6223,1.7482,3.93345,0.92433,202.189,134.792,303.283,3153.68,2102.45,4730.52,0.00431099,0.00287399,0.00646648,13955.4,9303.6,20933.1,0.0190766,0.0127177,0.0286149
2020-08-11,AK,3835,26,290744,63.2857,0.142857,5442.14,0.0116288,0.0116288,2.53797,1.69198,3.80696,0.919008,202.555,135.037,303.833,3178.44,2118.96,4767.66,0.00434483,0.00289656,0.00651725,14158,9438.64,21236.9,0.0193535,0.0129023,0.0290303
2020-08-12,AK,3896,27,292582,64.1429,0.285714,5043.29,0.0127185,0.0127185,2.59503,1.73002,3.89254,0.923844,203.987,135.991,305.98,3203.15,2135.43,4804.72,0.0043786,0.00291907,0.00656791,14361.9,9574.63,21542.9,0.0196324,0.0130882,0.0294485
2020-08-13,AK,3978,27,294053,70.1429,0.285714,4640.14,0.0151165,0.0151165,2.6886,1.7924,4.03289,0.930919,204.9,136.6,307.349,3221.99,2147.99,4832.98,0.00440436,0.00293624,0.00660654,14566.8,9711.23,21850.3,0.0199124,0.013275,0.0298687
2020-08-14,AK,4078,27,295929,76.5714,0.285714,3868.29,0.0197947,0.0197947,2.87598,1.91732,4.31397,0.93817,202.014,134.676,303.02,3228.67,2152.45,4843,0.00441349,0.00294233,0.00662024,14768.9,9845.91,22153.3,0.0201886,0.0134591,0.0302829
2020-08-15,AK,4162,28,296677,77.2857,0.285714,3297.71,0.0234361,0.0234361,2.97716,1.98477,4.46574,0.93692,196.693,131.129,295.04,3223.04,2148.7,4834.56,0.0044058,0.0029372,0.0066087,14965.6,9977.04,22448.3,0.0204575,0.0136383,0.0306862
2020-08-16,AK,4263,28,301515,77.8571,0.285714,3370.86,0.0230971,0.0230971,2.96596,1.97731,4.44894,0.930791,193.347,128.898,290.021,3203.06,2135.37,4804.58,0.00437848,0.00291899,0.00656772,15158.9,10105.9,22738.4,0.0207218,0.0138145,0.0310826
2020-08-17,AK,4313,28,305648,75.2857,0.285714,3615,0.0208259,0.0208259,2.91337,1.94224,4.37005,0.921889,190.159,126.772,285.238,3168.54,2112.36,4752.81,0.0043313,0.00288753,0.00649695,15349.1,10232.7,23023.6,0.0209817,0.0139878,0.0314726
2020-08-18,AK,4379,29,310009,77.7143,0.428571,2752.14,0.0282377,0.0282377,3.05908,2.03939,4.58862,0.911169,182.539,121.692,273.808,3118.32,2078.88,4677.47,0.00426265,0.00284176,0.00639397,15531.6,10354.4,23297.4,0.0212312,0.0141542,0.0318468
2020-08-19,AK,4452,29,310849,79.4286,0.285714,2609.57,0.0304374,0.0304374,3.09496,2.0633,4.64244,0.907603,175.126,116.75,262.689,3061.09,2040.73,4591.64,0.00418442,0.00278961,0.00627663,15706.7,10471.1,23560.1,0.0214706,0.0143137,0.0322059
2020-08-20,AK,4535,29,312647,79.5714,0.285714,2656.29,0.0299559,0.0299559,3.08174,2.05449,4.6226,0.919487,172.145,114.763,258.217,3003.86,2002.57,4505.78,0.00410618,0.00273745,0.00615927,15878.9,10585.9,23818.3,0.0217059,0.0144706,0.0325589
2020-08-21,AK,4604,30,321535,75.1429,0.428571,3658,0.0205421,0.0205421,2.89203,1.92802,4.33804,0.949621,171.238,114.159,256.857,2949.94,1966.63,4424.91,0.00403248,0.00268832,0.00604872,16050.1,10700.1,24075.2,0.02194,0.0146267,0.03291
2020-08-22,AK,4692,31,326287,75.7143,0.428571,4230,0.0178994,0.0178994,2.7646,1.84307,4.1469,0.996392,180.243,120.162,270.365,2905.97,1937.31,4358.96,0.00397237,0.00264825,0.00595856,16230.4,10820.2,24345.5,0.0221864,0.0147909,0.0332796
2020-08-23,AK,4758,32,327440,70.7143,0.571429,3703.57,0.0190935,0.0190935,2.84725,1.89817,4.27088,1.05558,189.425,126.283,284.138,2876.84,1917.89,4315.26,0.00393255,0.0026217,0.00589883,16419.8,10946.5,24629.7,0.0224453,0.0149636,0.033668
2020-08-24,AK,4829,32,330503,73.7143,0.571429,3550.71,0.0207604,0.0207604,2.88577,1.92384,4.32865,1.10803,200.195,133.463,300.292,2866.75,1911.17,4300.13,0.00391877,0.00261251,0.00587815,16620,11080,24930,0.022719,0.015146,0.0340785
2020-08-25,AK,4862,36,333831,69,1,3403.14,0.0202754,0.0202754,2.87179,1.91452,4.30768,1.15595,209.717,139.812,314.576,2874.28,1916.19,4311.42,0.00392906,0.00261937,0.00589359,16829.7,11219.8,25244.5,0.0230057,0.0153371,0.0345085
2020-08-26,AK,4914,37,334804,66,1.14286,3422.14,0.0192862,0.0192862,2.8468,1.89786,4.27019,1.18729,219.394,146.263,329.091,2891.12,1927.41,4336.68,0.00395208,0.00263472,0.00592811,17049.1,11366.1,25573.6,0.0233056,0.0155371,0.0349584
2020-08-27,AK,4998,37,336220,66.1429,1.14286,3367.57,0.0196411,0.0196411,2.85109,1.90073,4.27664,1.19834,223.93,149.287,335.895,2911.06,1940.71,4366.6,0.00397934,0.00265289,0.00596901,17273,11515.3,25909.5,0.0236117,0.0157411,0.0354175
2020-08-28,AK,5114,37,339538,72.8571,1,2571.86,0.0283286,0.0283286,3.01801,2.01201,4.52702,1.18488,231.293,154.195,346.94,2937.46,1958.31,4406.19,0.00401542,0.00267694,0.00602312,17504.3,11669.5,26256.5,0.0239279,0.0159519,0.0358918
2020-08-29,AK,5207,37,345695,73.5714,0.857143,2772.57,0.0265354,0.0265354,2.98131,1.98754,4.47196,1.15667,233.685,155.79,350.528,2969.13,1979.42,4453.69,0.00405871,0.00270581,0.00608807,17738,11825.3,26607,0.0242473,0.0161649,0.036371
2020-08-30,AK,5250,37,346839,70.2857,0.714286,2771.29,0.0253621,0.0253621,2.95553,1.97035,4.43329,1.11338,233.848,155.898,350.771,3006.28,2004.19,4509.43,0.0041095,0.00273967,0.00616425,17971.8,11981.2,26957.8,0.024567,0.016378,0.0368504
2020-08-31,AK,5286,37,348630,65.2857,0.714286,2589.57,0.025211,0.025211,2.94888,1.96592,4.42332,1.07578,230.125,153.417,345.188,3043.06,2028.71,4564.59,0.00415977,0.00277318,0.00623966,18202,12134.6,27302.9,0.0248815,0.0165877,0.0373223
2020-09-01,AK,5321,39,374255,65.5714,0.428571,5774.86,0.0113546,0.0113546,2.45395,1.63597,3.68092,1.04091,228.593,152.395,342.89,3081.5,2054.33,4622.25,0.00421231,0.00280821,0.00631847,18430.6,12287,27645.8,0.025194,0.016796,0.037791
2020-09-02,AK,5387,39,376884,67.5714,0.285714,6011.43,0.0112405,0.0112405,2.434,1.62267,3.651,1.01616,226.239,150.826,339.358,3125.2,2083.46,4687.8,0.00427205,0.00284803,0.00640808,18656.8,12437.9,27985.2,0.0255033,0.0170022,0.0382549
2020-09-03,AK,5475,40,377936,68.1429,0.428571,5959.43,0.0114345,0.0114345,2.43985,1.62657,3.65977,1.00199,228.83,152.554,343.246,3178.9,2119.27,4768.35,0.00434546,0.00289698,0.00651819,18885.6,12590.4,28328.4,0.0258161,0.0172107,0.0387241
2020-09-04,AK,5594,40,381937,68.5714,0.428571,6057,0.011321,0.011321,2.42877,1.61918,3.64315,1.00461,228.441,152.294,342.662,3235.2,2156.8,4852.8,0.00442242,0.00294828,0.00663363,19114.1,12742.7,28671.1,0.0261284,0.0174189,0.0391925
2020-09-05,AK,5681,42,385002,67.7143,0.714286,5615.29,0.0120589,0.0120589,2.47287,1.64858,3.70931,1.01432,228.766,152.51,343.148,3292.73,2195.15,4939.09,0.00450106,0.0030007,0.00675159,19342.8,12895.2,29014.3,0.0264411,0.0176274,0.0396616
2020-09-06,AK,5776,42,387057,75.1429,0.714286,5745.43,0.0130787,0.0130787,2.48679,1.65786,3.73018,1.03717,232.221,154.814,348.332,3344.7,2229.8,5017.06,0.00457211,0.00304807,0.00685816,19575.1,13050,29362.6,0.0267585,0.017839,0.0401378
2020-09-07,AK,5810,42,388621,74.8571,0.714286,5713,0.0131029,0.0131029,2.48706,1.65804,3.7306,1.06593,241.453,160.969,362.179,3396.73,2264.49,5095.1,0.00464323,0.00309549,0.00696484,19816.5,13211,29724.8,0.0270886,0.018059,0.0406329
2020-09-08,AK,5843,42,391656,74.5714,0.428571,2485.86,0.0299983,0.0299983,3.00309,2.00206,4.50463,1.10082,249.138,166.092,373.706,3445.67,2297.12,5168.51,0.00471013,0.00314009,0.0070652,20065.6,13377.1,30098.5,0.0274291,0.0182861,0.0411437
